id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:unique id
373034385,d97edd8c-928f-4ab8-8e59-07f75ac10be6,2023/05/28 11:22 AM,2023-05-28,2023-05-28 15:22:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:44 UTC,2026-06-18 21:16:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034385,https://inaturalist-open-data.s3.amazonaws.com/photos/681679178/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Common Gallinule,Gallinula galeata,Common Gallinule,Aves,144479,
373034389,5ae9abe4-94bf-46da-b8b3-0619e3a88d94,2023/05/28 11:26 AM,2023-05-28,2023-05-28 15:26:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:45 UTC,2026-06-18 21:16:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034389,https://inaturalist-open-data.s3.amazonaws.com/photos/681679197/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Green Heron,Butorides virescens,Green Heron,Aves,5020,
373034390,eb390cf0-ebdb-41a3-a97a-7bae09a5a3ed,2023/05/28 11:23 AM,2023-05-28,2023-05-28 15:23:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:45 UTC,2026-06-18 21:16:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034390,https://inaturalist-open-data.s3.amazonaws.com/photos/681679201/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Green Heron,Butorides virescens,Green Heron,Aves,5020,
373034397,52c2fd65-6a09-4bd6-ad8d-a1a4c5798c47,2023/05/28 11:44 AM,2023-05-28,2023-05-28 15:44:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:45 UTC,2026-06-18 20:38:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034397,https://inaturalist-open-data.s3.amazonaws.com/photos/681679238/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
373034400,9f16046d-1ba3-4abc-885b-03674c9d9669,2023/05/28 11:50 AM,2023-05-28,2023-05-28 15:50:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:46 UTC,2026-06-18 21:16:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034400,https://inaturalist-open-data.s3.amazonaws.com/photos/681679253/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
373034404,1c510727-ef38-4583-b065-f61c68fc370e,2023/05/28 12:00 PM,2023-05-28,2023-05-28 16:00:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:46 UTC,2026-06-19 04:10:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034404,https://inaturalist-open-data.s3.amazonaws.com/photos/681679302/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Osprey,Pandion haliaetus,Osprey,Aves,116999,
373034407,a6d5c0ff-7de4-4e3b-9392-d2ac79acb9d3,2023/05/28 12:02 PM,2023-05-28,2023-05-28 16:02:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:47 UTC,2026-06-18 21:16:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034407,https://inaturalist-open-data.s3.amazonaws.com/photos/681679321/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Anhinga,Anhinga anhinga,Anhinga,Aves,5063,
373034429,15c41464-455e-4f6e-9f8c-fad3c368920e,2023/05/28 12:25 PM,2023-05-28,2023-05-28 16:25:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:49 UTC,2026-06-18 20:12:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034429,https://inaturalist-open-data.s3.amazonaws.com/photos/681679750/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206,
373034432,bc0bd17e-cdbc-4cc6-a57e-ce0ad68eb47d,2023/05/28 12:26 PM,2023-05-28,2023-05-28 16:26:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:50 UTC,2026-06-18 20:12:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034432,https://inaturalist-open-data.s3.amazonaws.com/photos/681679926/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206,
373034433,13ebd801-5f29-4916-8cc3-f2eb98998746,2023/05/28 12:30 PM,2023-05-28,2023-05-28 16:30:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:50 UTC,2026-06-18 20:12:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034433,https://inaturalist-open-data.s3.amazonaws.com/photos/681679927/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Red-shouldered Hawk,Buteo lineatus,Red-shouldered Hawk,Aves,5206,
373034436,a0859fbd-fa07-4eb9-b682-81939f7e04b6,2025/03/03 11:10 AM,2025-03-03,2025-03-03 16:10:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:50 UTC,2026-06-18 22:05:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034436,https://inaturalist-open-data.s3.amazonaws.com/photos/681679976/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Mallard,Anas platyrhynchos,Mallard,Aves,6930,
373034437,52644e28-7862-4ead-b805-a61243e8159a,2025/03/03 11:10 AM,2025-03-03,2025-03-03 16:10:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:50 UTC,2026-06-18 20:47:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034437,https://inaturalist-open-data.s3.amazonaws.com/photos/681679984/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,
373034439,dcafed4f-9ce2-4e34-bc39-51bdbbf2639e,2025/03/03 11:10 AM,2025-03-03,2025-03-03 16:10:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:51 UTC,2026-06-18 22:05:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034439,https://inaturalist-open-data.s3.amazonaws.com/photos/681680022/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Mallard,Anas platyrhynchos,Mallard,Aves,6930,
373034443,33af3b88-4139-4aaf-a25c-d26baa084e47,2025/03/03 11:10 AM,2025-03-03,2025-03-03 16:10:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:51 UTC,2026-06-18 22:05:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034443,https://inaturalist-open-data.s3.amazonaws.com/photos/681680018/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Mallard,Anas platyrhynchos,Mallard,Aves,6930,
373034445,8409edac-270c-4833-bf95-066d3ecddaf3,2025/03/03 11:11 AM,2025-03-03,2025-03-03 16:11:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:52 UTC,2026-06-18 20:47:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034445,https://inaturalist-open-data.s3.amazonaws.com/photos/681680035/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,White Ibis,Eudocimus albus,White Ibis,Aves,3751,
373034449,f3ebd893-5975-4979-a7d9-e240bd7eeb65,2025/03/03 11:17 AM,2025-03-03,2025-03-03 16:17:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:52 UTC,2026-06-18 21:16:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034449,https://inaturalist-open-data.s3.amazonaws.com/photos/681680052/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,European Starling,Sturnus vulgaris,European Starling,Aves,14850,
373034450,dbfba05e-cd2f-4024-a36f-51109d840c86,2025/03/03 11:27 AM,2025-03-03,2025-03-03 16:27:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:53 UTC,2026-06-18 21:15:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034450,https://inaturalist-open-data.s3.amazonaws.com/photos/681680068/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,
373034451,71769d5c-8990-4437-8331-3f478d94a51e,2025/03/03 11:27 AM,2025-03-03,2025-03-03 16:27:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:53 UTC,2026-06-18 21:15:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034451,https://inaturalist-open-data.s3.amazonaws.com/photos/681680059/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,
373034458,facfa980-d5cf-4edd-9b8f-f7b88e7e3d00,2025/03/03 11:32 AM,2025-03-03,2025-03-03 16:32:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:54 UTC,2026-06-18 20:13:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034458,https://inaturalist-open-data.s3.amazonaws.com/photos/681680085/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Cooper's Hawk,Astur cooperii,Cooper's Hawk,Aves,1579017,
373034459,ff5a4da8-8194-4338-899c-925033259186,2025/03/03 11:38 AM,2025-03-03,2025-03-03 16:38:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:54 UTC,2026-06-18 21:15:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034459,https://inaturalist-open-data.s3.amazonaws.com/photos/681680090/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Tricolored Heron,Egretta tricolor,Tricolored Heron,Aves,4938,
373034461,214eed56-72a8-4cde-a0b8-2f44ce4f6ce2,2025/03/03 11:42 AM,2025-03-03,2025-03-03 16:42:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:54 UTC,2026-06-18 20:45:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034461,https://inaturalist-open-data.s3.amazonaws.com/photos/681680115/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Anhinga,Anhinga anhinga,Anhinga,Aves,5063,
373034466,a9b280ed-a939-4b30-9c15-43f4f9f7d897,2025/03/03 11:45 AM,2025-03-03,2025-03-03 16:45:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:55 UTC,2026-06-18 20:37:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034466,https://inaturalist-open-data.s3.amazonaws.com/photos/681680149/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great White Pelican,Pelecanus onocrotalus,Great White Pelican,Aves,4327,
373034467,681a4410-596a-451c-8533-7c83ad153c88,2025/03/03 11:46 AM,2025-03-03,2025-03-03 16:46:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:55 UTC,2026-06-18 21:15:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034467,https://inaturalist-open-data.s3.amazonaws.com/photos/681680157/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,
373034468,f1ee8842-7117-4679-bf02-bb4b9d668ee8,2025/03/03 11:44 AM,2025-03-03,2025-03-03 16:44:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:55 UTC,2026-06-18 20:37:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034468,https://inaturalist-open-data.s3.amazonaws.com/photos/681680133/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great White Pelican,Pelecanus onocrotalus,Great White Pelican,Aves,4327,
373034473,b2bb8a7e-5a2e-40e4-a901-02867e533cbb,2025/03/03 11:53 AM,2025-03-03,2025-03-03 16:53:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:56 UTC,2026-06-18 20:37:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034473,https://inaturalist-open-data.s3.amazonaws.com/photos/681680194/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229,
373034475,1ebee418-a7e7-4ad0-a76e-455880135afc,2025/03/03 12:00 PM,2025-03-03,2025-03-03 17:00:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:56 UTC,2026-06-18 20:37:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034475,https://inaturalist-open-data.s3.amazonaws.com/photos/681680206/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956,
373034477,26156837-ab0c-46f9-99ad-304a582b1458,2025/03/03 12:01 PM,2025-03-03,2025-03-03 17:01:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:56 UTC,2026-06-18 20:08:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/373034477,https://inaturalist-open-data.s3.amazonaws.com/photos/681680209/medium.jpg,,"",,0,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Sliders,Trachemys,Sliders,Reptilia,39776,
373034482,ad8d6dc4-895b-4cde-b366-3a4dd54116d9,2025/03/03 12:02 PM,2025-03-03,2025-03-03 17:02:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:57 UTC,2026-06-18 23:28:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034482,https://inaturalist-open-data.s3.amazonaws.com/photos/681680249/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Egret,Ardea alba,Great Egret,Aves,144455,
373034483,dfffec5d-0a9c-4acd-ba09-4c0fc84e9c73,2025/03/03 12:10 PM,2025-03-03,2025-03-03 17:10:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:57 UTC,2026-06-18 23:54:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034483,https://inaturalist-open-data.s3.amazonaws.com/photos/681680258/medium.jpg,,"",,4,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Horned Owl,Bubo virginianus,Great Horned Owl,Aves,20044,
373034484,8fa5999d-d93c-4cd3-8b92-86b668f34ac8,2025/03/03 12:13 PM,2025-03-03,2025-03-03 17:13:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:57 UTC,2026-06-18 21:15:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034484,https://inaturalist-open-data.s3.amazonaws.com/photos/681680270/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Mourning Dove,Zenaida macroura,Mourning Dove,Aves,3454,
373034489,26aabc4a-184d-4983-897e-0b1dd060457b,2025/03/22 7:08 AM,2025-03-22,2025-03-22 11:08:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:58 UTC,2026-06-18 20:37:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034489,https://inaturalist-open-data.s3.amazonaws.com/photos/681680290/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,Aves,18463,
373034490,f20549b6-17f7-430f-9e5f-29cea9d202a7,2025/03/22 7:15 AM,2025-03-22,2025-03-22 11:15:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:58 UTC,2026-06-18 20:37:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034490,https://inaturalist-open-data.s3.amazonaws.com/photos/681680318/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Northern Mockingbird,Mimus polyglottos,Northern Mockingbird,Aves,14886,
373034493,7e3836cf-c054-46d3-b8f7-318419ab0d1f,2025/03/22 7:17 AM,2025-03-22,2025-03-22 11:17:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:58 UTC,2026-06-18 22:57:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034493,https://inaturalist-open-data.s3.amazonaws.com/photos/681680320/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Tricolored Heron,Egretta tricolor,Tricolored Heron,Aves,4938,
373034497,1b510c07-cfb6-4f9a-8598-26494b4f527e,2025/03/22 7:22 AM,2025-03-22,2025-03-22 11:22:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:59 UTC,2026-06-18 22:57:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034497,https://inaturalist-open-data.s3.amazonaws.com/photos/681680358/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Brown Pelican,Pelecanus occidentalis,Brown Pelican,Aves,4328,
373034498,6dda4882-8116-4d2c-9330-4fc00ef0c5d8,2025/03/22 7:19 AM,2025-03-22,2025-03-22 11:19:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:59 UTC,2026-06-18 22:57:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034498,https://inaturalist-open-data.s3.amazonaws.com/photos/681680339/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Great Egret,Ardea alba,Great Egret,Aves,144455,
373034500,2720aba2-60b6-4d3f-ba64-2e60609154c3,2025/03/22 7:28 AM,2025-03-22,2025-03-22 11:28:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:08:59 UTC,2026-06-18 21:15:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034500,https://inaturalist-open-data.s3.amazonaws.com/photos/681680357/medium.jpg,,"",,1,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Yellow-throated Vireo,Vireo flavifrons,Yellow-throated Vireo,Aves,17365,
373034504,563323ed-6b0f-46d7-8365-580a26048029,2025/03/22 7:30 AM,2025-03-22,2025-03-22 11:30:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:09:00 UTC,2026-06-18 21:13:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034504,https://inaturalist-open-data.s3.amazonaws.com/photos/681680390/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Wood Duck,Aix sponsa,Wood Duck,Aves,7107,
373034505,b1059638-a007-4462-849c-77b199f19f1a,2025/03/22 7:30 AM,2025-03-22,2025-03-22 11:30:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:09:00 UTC,2026-06-18 22:56:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034505,https://inaturalist-open-data.s3.amazonaws.com/photos/681680406/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Double-crested Cormorant,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,
373034506,ab78a354-4059-491d-b7a4-68bb47f14718,2025/03/22 7:31 AM,2025-03-22,2025-03-22 11:31:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:09:00 UTC,2026-06-18 21:39:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034506,https://inaturalist-open-data.s3.amazonaws.com/photos/681680401/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Anhinga,Anhinga anhinga,Anhinga,Aves,5063,
373034511,b0fe5213-7f3e-430e-b3f8-758cf41964ad,2024/04/21 12:08 PM,2024-04-21,2024-04-21 16:08:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:09:02 UTC,2026-06-19 04:09:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034511,https://inaturalist-open-data.s3.amazonaws.com/photos/681680435/medium.jpg,,"",,3,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Osprey,Pandion haliaetus,Osprey,Aves,116999,
373034512,9a92ea66-df82-444b-877c-dd372496047a,2024/04/21 12:18 PM,2024-04-21,2024-04-21 16:18:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:09:02 UTC,2026-06-18 21:39:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034512,https://inaturalist-open-data.s3.amazonaws.com/photos/681680436/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,,false,,,Osprey,Pandion haliaetus,Osprey,Aves,116999,
373034513,7a776aa6-22dc-4d44-ba6d-12b5eb31d666,2025/03/22 7:34 AM,2025-03-22,2025-03-22 11:34:00 UTC,Eastern Time (US & Canada),10417077,robcarr52,RobCarr,2026-06-18 20:09:02 UTC,2026-06-18 21:13:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/373034513,https://inaturalist-open-data.s3.amazonaws.com/photos/681680437/medium.jpg,,"",,2,0,false,,"Manatee County, FL, USA",27.5134611583,-82.660007885,,,,,,,open,false,,,Wood Duck,Aix sponsa,Wood Duck,Aves,7107,
